sample	AMIKACIN	AMINOGLYCOSIDE	APRAMYCIN	AZITHROMYCIN	BETA-LACTAM	BLEOMYCIN	CEFTAROLINE	CEPHALOSPORIN	CHLORAMPHENICOL	CLARITHROMYCIN	CLINDAMYCIN	DAPTOMYCIN	ERYTHROMYCIN	FLORFENICOL	FOSFOMYCIN	FUSIDIC ACID	FUSIDIC_ACID	GENTAMICIN	KANAMYCIN	LINCOMYCIN	LINCOSAMIDE	LINEZOLID	METHICILLIN	MUPIROCIN	PRISTINAMYCIN	QUATERNARY AMMONIUM	QUINOLONE	RIFAMPIN	SPECTINOMYCIN	SPIRAMYCIN	STREPTOGRAMIN	STREPTOGRAMIN B	STREPTOMYCIN	STREPTOTHRICIN	SULFONAMIDE	TELITHROMYCIN	TETRACYCLINE	TOBRAMYCIN	TRIMETHOPRIM	TYLOSIN
SRR23267248	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267249	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267250	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267251	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267252	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267253	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267254	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267255	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267256	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267257	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267258	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	R	S	R	R	R	S	R	R	S	S	S
SRR23267259	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267260	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267261	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267263	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267265	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267266	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267267	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267268	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267270	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	R
SRR23267271	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	R
SRR23267287	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267292	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267293	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267294	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267307	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267310	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267311	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267313	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267314	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267324	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267325	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267326	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267327	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267328	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267330	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267331	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267332	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267342	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267351	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267352	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267353	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267354	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267355	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267356	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267357	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267358	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267359	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267364	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267366	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267367	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267368	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267369	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267378	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23267379	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23267380	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267382	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267383	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267384	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267385	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267386	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267387	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267388	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267389	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267390	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267391	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267393	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267394	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267395	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267396	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267397	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267398	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267408	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267419	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267420	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267424	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267425	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267426	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267427	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267428	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267429	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267430	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267431	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267432	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267433	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267434	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267435	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23267436	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267437	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267438	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267439	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267446	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267449	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267450	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267451	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267456	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267457	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267460	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267461	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267462	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267463	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267464	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267465	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267474	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267475	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267476	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267477	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267478	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23267490	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267491	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267497	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267499	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267501	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267509	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267510	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23267511	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23267512	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23267513	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23267515	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23267533	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267534	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267535	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267537	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267538	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267539	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267540	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267541	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	R
SRR23267542	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23267543	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267544	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267545	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267546	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267547	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267548	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267549	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23267562	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267563	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267564	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267565	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267566	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267567	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267568	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23267569	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267571	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267572	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23267574	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267575	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267576	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267577	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267578	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267579	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267580	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23267581	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267582	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23267583	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
